"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10885","httpPushNonFiniteDataTransfer()","","Mon Sep 08 10:26:29 GMT 2025","passed","Mon Sep 08 10:26:40 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.TransferPushEndToEndTest.Dsp2025to2025","org.eclipse.tractusx.edc.tests.transfer.TransferPushEndToEndTest$Dsp2025to2025","httpPushNonFiniteDataTransfer"
"","33","Policy is accepted Usage Purpose","","Mon Sep 08 10:23:18 GMT 2025","passed","Mon Sep 08 10:23:18 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidNamespacePolicyDefinitions"
"","5741","transferData_success_withProxyOriginalResponse_withoutSourceResponseBody()","","Mon Sep 08 10:24:03 GMT 2025","passed","Mon Sep 08 10:24:09 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest.Dsp2025to2025","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest$Dsp2025to2025","transferData_success_withProxyOriginalResponse_withoutSourceResponseBody"
"","4168","transferData_privateBackend_withConsumerDataPlane()","","Mon Sep 08 10:24:33 GMT 2025","passed","Mon Sep 08 10:24:37 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_privateBackend_withConsumerDataPlane"
"","41","5.4.3.6 Verifier should reject a credential that is not yet valid","","Mon Sep 08 10:22:59 GMT 2025","passed","Mon Sep 08 10:22:59 GMT 2025","","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection5Test","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection5Test","verifier_05_04_03_06_presentationResponse_notYetValidCredential"
"","70","Policy is accepted Affiliates Region","","Mon Sep 08 10:23:15 GMT 2025","passed","Mon Sep 08 10:23:15 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","4578","The authentication token misses required claims: token","","Mon Sep 08 10:22:44 GMT 2025","passed","Mon Sep 08 10:22:48 GMT 2025","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_invalidAuthenticationToken_missingAccessToken"
"","19","Policy is accepted Managed Legal Entity Region","","Mon Sep 08 10:23:18 GMT 2025","passed","Mon Sep 08 10:23:18 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidNamespacePolicyDefinitions"
"","1272","The authentication token has a invalid id","","Mon Sep 08 10:22:55 GMT 2025","passed","Mon Sep 08 10:22:56 GMT 2025","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_invalidTokenId"
"","2044","transferFile_success(Vault)","","Mon Sep 08 10:23:50 GMT 2025","passed","Mon Sep 08 10:23:52 GMT 2025","","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","org.eclipse.tractusx.edc.dataplane.transfer.test.AzureToAzureTest","transferFile_success"
"","170","refreshEdr_whenNotFound()","","Mon Sep 08 10:22:59 GMT 2025","passed","Mon Sep 08 10:22:59 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","refreshEdr_whenNotFound"
"","174","Expect the Catalog request to fail if a credential is expired","","Mon Sep 08 10:24:37 GMT 2025","passed","Mon Sep 08 10:24:38 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","catalogRequest_whenCredentialExpired"
"","4078","transferData_unsuccessful_notReturnOriginalSourceResponseCode_withTerminate()","","Mon Sep 08 10:25:21 GMT 2025","passed","Mon Sep 08 10:25:25 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest.Dsp08to08","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest$Dsp08to08","transferData_unsuccessful_notReturnOriginalSourceResponseCode_withTerminate"
"","33","Provider gets 400 when no asset selector is used","","Mon Sep 08 10:32:17 GMT 2025","passed","Mon Sep 08 10:32:17 GMT 2025","","org.eclipse.tractusx.edc.tests.validators.EmptyAssetSelectorValidatorTest","org.eclipse.tractusx.edc.tests.validators.EmptyAssetSelectorValidatorTest","shouldFail_whenContractDefinitionHasNoAssetSelector"
"","48","Policy is not accepted Access Policy with prohibition rule","","Mon Sep 08 10:23:17 GMT 2025","passed","Mon Sep 08 10:23:17 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidPolicyDefinitions"
"","2692","transferFile_azureToS3MultipleFiles(Vault)","","Mon Sep 08 10:24:05 GMT 2025","passed","Mon Sep 08 10:24:08 GMT 2025","","org.eclipse.tractusx.edc.dataplane.transfer.test.MultiCloudTest","org.eclipse.tractusx.edc.dataplane.transfer.test.MultiCloudTest","transferFile_azureToS3MultipleFiles"
"","54","Policy is accepted Data Usage End Date Definition","","Mon Sep 08 10:23:16 GMT 2025","passed","Mon Sep 08 10:23:16 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","49","Policy is accepted Liability","","Mon Sep 08 10:23:16 GMT 2025","passed","Mon Sep 08 10:23:16 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","4304","transferData_successful_notReturnOriginalSourceResponseCode_withTerminate()","","Mon Sep 08 10:26:00 GMT 2025","passed","Mon Sep 08 10:26:04 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest.Dsp08to08","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest$Dsp08to08","transferData_successful_notReturnOriginalSourceResponseCode_withTerminate"
"","25","Policy is accepted Managed Legal Entity BPNL","","Mon Sep 08 10:23:18 GMT 2025","passed","Mon Sep 08 10:23:18 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidNamespacePolicyDefinitions"
"","5","verifyCorrectParticipantAgentId_forDsp08(DataspaceProfileContextRegistry)","","Mon Sep 08 10:24:57 GMT 2025","passed","Mon Sep 08 10:24:57 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.IdentityExtractionTest","org.eclipse.tractusx.edc.tests.transfer.IdentityExtractionTest","verifyCorrectParticipantAgentId_forDsp08"
"","2052","transferFile_azureToS3(Vault)","","Mon Sep 08 10:24:12 GMT 2025","passed","Mon Sep 08 10:24:14 GMT 2025","","org.eclipse.tractusx.edc.dataplane.transfer.test.MultiCloudTest","org.eclipse.tractusx.edc.dataplane.transfer.test.MultiCloudTest","transferFile_azureToS3"
"","48","Policy is accepted Liability","","Mon Sep 08 10:23:16 GMT 2025","passed","Mon Sep 08 10:23:16 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","30","Policy is accepted Data Usage End Date Definition","","Mon Sep 08 10:23:18 GMT 2025","passed","Mon Sep 08 10:23:18 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidNamespacePolicyDefinitions"
"","48","4.3.3 Verify invalid access token - iss and sub different","","Mon Sep 08 10:22:58 GMT 2025","passed","Mon Sep 08 10:22:58 GMT 2025","","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection4Test","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection4Test","verifier_04_03_03_idTokenInvalidSub"
"","25","Policy is accepted Warranty Duration Months","","Mon Sep 08 10:23:18 GMT 2025","passed","Mon Sep 08 10:23:18 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidNamespacePolicyDefinitions"
"","26","Policy is accepted Exclusive Usage","","Mon Sep 08 10:23:18 GMT 2025","passed","Mon Sep 08 10:23:18 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidNamespacePolicyDefinitions"
"","65","Policy is accepted Usage Purpose","","Mon Sep 08 10:23:16 GMT 2025","passed","Mon Sep 08 10:23:16 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","505","retireAgreement_shouldFail_whenAgreementDoesNotExist()","","Mon Sep 08 10:23:24 GMT 2025","passed","Mon Sep 08 10:23:24 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.RetireAgreementTest","org.eclipse.tractusx.edc.tests.transfer.RetireAgreementTest","retireAgreement_shouldFail_whenAgreementDoesNotExist"
"","4000","Contract policy is fulfilled DataExchangeGovernance use case","","Mon Sep 08 10:24:41 GMT 2025","passed","Mon Sep 08 10:24:45 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_whenContractPolicyFulfilled"
"","36","Policy is accepted Access policy with empty permission","","Mon Sep 08 10:23:17 GMT 2025","passed","Mon Sep 08 10:23:17 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","21554","azureBlobPush_withoutDestFolder()","","Mon Sep 08 10:23:25 GMT 2025","passed","Mon Sep 08 10:23:46 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.AzureToAzureEndToEndTest","org.eclipse.tractusx.edc.tests.transfer.AzureToAzureEndToEndTest","azureBlobPush_withoutDestFolder"
"","108","X.X Verifier should reject Presentations where at least 1 credential schema is violated","","Mon Sep 08 10:22:59 GMT 2025","passed","Mon Sep 08 10:22:59 GMT 2025","","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection5Test","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection5Test","verifier_x_x_presentationResponse_invalidCredentialSchema"
"","56","Policy is accepted Managed Legal Entity BPNL","","Mon Sep 08 10:23:16 GMT 2025","passed","Mon Sep 08 10:23:16 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","5778","When multiple requests to refresh, to different edrs, verify all return non expired token","","Mon Sep 08 10:23:00 GMT 2025","passed","Mon Sep 08 10:23:05 GMT 2025","","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","org.eclipse.tractusx.edc.tests.edrv2.EdrCacheApiEndToEndTest","getEdrWithRefresh_subsequentRequestReturn"
"","6653","httpPushDataTransfer()","","Mon Sep 08 10:26:22 GMT 2025","passed","Mon Sep 08 10:26:29 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.TransferPushEndToEndTest.Dsp2025to2025","org.eclipse.tractusx.edc.tests.transfer.TransferPushEndToEndTest$Dsp2025to2025","httpPushDataTransfer"
"","51","Policy is accepted ContractTermination","","Mon Sep 08 10:23:17 GMT 2025","passed","Mon Sep 08 10:23:17 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","40","Policy is not accepted Usage policy permission with not allowed constraints","","Mon Sep 08 10:23:17 GMT 2025","passed","Mon Sep 08 10:23:17 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidPolicyDefinitions"
"","15673","transferData_withTerminate()","","Mon Sep 08 10:25:29 GMT 2025","passed","Mon Sep 08 10:25:45 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest.Dsp08to08","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest$Dsp08to08","transferData_withTerminate"
"","2515","Consumer gets cached catalog with provider entry","","Mon Sep 08 10:24:22 GMT 2025","passed","Mon Sep 08 10:24:24 GMT 2025","","org.eclipse.tractusx.edc.tests.catalog.FederatedCatalogTest","org.eclipse.tractusx.edc.tests.catalog.FederatedCatalogTest","requestCatalog_fulfillsPolicy_shouldReturnOffer"
"","40","Policy is not accepted Access policy permission with not allowed constraints","","Mon Sep 08 10:23:17 GMT 2025","passed","Mon Sep 08 10:23:17 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidPolicyDefinitions"
"","59","Provider gets 200 when asset selector has a valid criterion","","Mon Sep 08 10:32:17 GMT 2025","passed","Mon Sep 08 10:32:17 GMT 2025","","org.eclipse.tractusx.edc.tests.validators.EmptyAssetSelectorValidatorTest","org.eclipse.tractusx.edc.tests.validators.EmptyAssetSelectorValidatorTest","shouldPass_whenContractDefinitionHasCorrectAssetSelector"
"","4326","transferData_privateBackend_withConsumerDataPlane()","","Mon Sep 08 10:23:59 GMT 2025","passed","Mon Sep 08 10:24:03 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest.Dsp2025to2025","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest$Dsp2025to2025","transferData_privateBackend_withConsumerDataPlane"
"","38899","Catalog with 1000 offers","","Mon Sep 08 10:23:22 GMT 2025","passed","Mon Sep 08 10:24:01 GMT 2025","","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","requestCatalog_of1000Assets_shouldContainAll"
"","5","verifyAgentId_whenNoMembershipCredential_forDsp08(DataspaceProfileContextRegistry)","","Mon Sep 08 10:24:57 GMT 2025","passed","Mon Sep 08 10:24:57 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.IdentityExtractionTest","org.eclipse.tractusx.edc.tests.transfer.IdentityExtractionTest","verifyAgentId_whenNoMembershipCredential_forDsp08"
"","153","Expect the Catalog request to fail if a credential is expired","","Mon Sep 08 10:25:22 GMT 2025","passed","Mon Sep 08 10:25:22 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","catalogRequest_whenCredentialExpired"
"","48","Policy is accepted Jurisdiction Location","","Mon Sep 08 10:23:16 GMT 2025","passed","Mon Sep 08 10:23:16 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldAcceptValidPolicyDefinitions"
"","323","Provider gets 400 when empty asset selector is used","","Mon Sep 08 10:32:17 GMT 2025","passed","Mon Sep 08 10:32:17 GMT 2025","","org.eclipse.tractusx.edc.tests.validators.EmptyAssetSelectorValidatorTest","org.eclipse.tractusx.edc.tests.validators.EmptyAssetSelectorValidatorTest","shouldFail_whenContractDefinitionHasEmptyAssetSelector"
"","331","Expect the Catalog request to fail if a credential is revoked","","Mon Sep 08 10:24:37 GMT 2025","passed","Mon Sep 08 10:24:37 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","catalogRequest_whenCredentialRevoked"
"","566","Verify that the consumer receives only the offers he is permitted to (using the legacy BPN validation)","","Mon Sep 08 10:23:21 GMT 2025","passed","Mon Sep 08 10:23:22 GMT 2025","","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","org.eclipse.tractusx.edc.tests.catalog.CatalogTest","requestCatalog_filteredByBpnLegacy_WithNamespace_shouldReject"
"","33","Policy is accepted Data Frequency","","Mon Sep 08 10:23:18 GMT 2025","passed","Mon Sep 08 10:23:18 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidNamespacePolicyDefinitions"
"","4104","transferData_success_withProxyOriginalResponse()","","Mon Sep 08 10:25:49 GMT 2025","passed","Mon Sep 08 10:25:53 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest.Dsp08to08","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest$Dsp08to08","transferData_success_withProxyOriginalResponse"
"","54","4.3.3 Verify invalid access token - incorrect aud","","Mon Sep 08 10:22:59 GMT 2025","passed","Mon Sep 08 10:22:59 GMT 2025","","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection4Test","org.eclipse.dataspacetck.dcp.verification.presentation.verifier.PresentationFlowSection4Test","verifier_04_03_03_idTokenIncorrectAud"
"","7071","azureBlobPush_withDestFolder()","","Mon Sep 08 10:23:46 GMT 2025","passed","Mon Sep 08 10:23:53 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.AzureToAzureEndToEndTest","org.eclipse.tractusx.edc.tests.transfer.AzureToAzureEndToEndTest","azureBlobPush_withDestFolder"
"","12036","httpPushNonFiniteDataTransfer()","","Mon Sep 08 10:27:06 GMT 2025","passed","Mon Sep 08 10:27:18 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.TransferPushEndToEndTest.Dsp08to08","org.eclipse.tractusx.edc.tests.transfer.TransferPushEndToEndTest$Dsp08to08","httpPushNonFiniteDataTransfer"
"","26","Policy is accepted Warranty","","Mon Sep 08 10:23:18 GMT 2025","passed","Mon Sep 08 10:23:18 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidNamespacePolicyDefinitions"
"","5902","transferData_privateBackend()","","Mon Sep 08 10:24:27 GMT 2025","passed","Mon Sep 08 10:24:33 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.DimConsumerPullTest","transferData_privateBackend"
"","28","Policy is accepted Contract reference","","Mon Sep 08 10:23:18 GMT 2025","passed","Mon Sep 08 10:23:18 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidNamespacePolicyDefinitions"
"","4084","transferData_failing_withProxyOriginalResponse()","","Mon Sep 08 10:25:25 GMT 2025","passed","Mon Sep 08 10:25:29 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest.Dsp08to08","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest$Dsp08to08","transferData_failing_withProxyOriginalResponse"
"","15829","Malicious actor should not impersonate a consumer by creating a VP with the consumer membership credential","","Mon Sep 08 10:23:43 GMT 2025","passed","Mon Sep 08 10:23:59 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.CredentialSpoofTest","org.eclipse.tractusx.edc.tests.transfer.CredentialSpoofTest","shouldNotImpersonateConsumer_withWrappedConsumerCredential"
"","1363","The Authorization header is empty","","Mon Sep 08 10:22:51 GMT 2025","passed","Mon Sep 08 10:22:52 GMT 2025","","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","org.eclipse.tractusx.edc.dataplane.tokenrefresh.e2e.DataPlaneTokenRefreshEndToEndTest","refresh_emptyAuthHeader"
"","2959","transferData_privateBackend_withConsumerDataPlane()","","Mon Sep 08 10:25:19 GMT 2025","passed","Mon Sep 08 10:25:22 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","org.eclipse.tractusx.edc.tests.transfer.StsConsumerPullTest","transferData_privateBackend_withConsumerDataPlane"
"","1613","shouldDelegateAuth()","","Mon Sep 08 10:32:02 GMT 2025","passed","Mon Sep 08 10:32:04 GMT 2025","","org.eclipse.tractusx.edc.tests.auth.DelegatedAuthEndToEndTest","org.eclipse.tractusx.edc.tests.auth.DelegatedAuthEndToEndTest","shouldDelegateAuth"
"","3083","transferData_successful_notReturnOriginalSourceResponseCode_withTerminate()","","Mon Sep 08 10:24:45 GMT 2025","passed","Mon Sep 08 10:24:48 GMT 2025","","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest.Dsp2025to2025","org.eclipse.tractusx.edc.tests.transfer.TransferPullEndToEndTest$Dsp2025to2025","transferData_successful_notReturnOriginalSourceResponseCode_withTerminate"
"","29","Policy is accepted MembershipCredential","","Mon Sep 08 10:23:17 GMT 2025","passed","Mon Sep 08 10:23:17 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidNamespacePolicyDefinitions"
"","2039","transferFile_s3ToAzure(Vault)","","Mon Sep 08 10:24:10 GMT 2025","passed","Mon Sep 08 10:24:12 GMT 2025","","org.eclipse.tractusx.edc.dataplane.transfer.test.MultiCloudTest","org.eclipse.tractusx.edc.dataplane.transfer.test.MultiCloudTest","transferFile_s3ToAzure"
"","32","Policy is not accepted Policy with mutually exclusive constraints","","Mon Sep 08 10:23:17 GMT 2025","passed","Mon Sep 08 10:23:17 GMT 2025","","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","org.eclipse.tractusx.edc.tests.policy.PolicyDefinitionEndToEndTest","shouldNotAcceptInvalidPolicyDefinitions"
